Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Season
185,Manu García,es ESP,MF,Alavés,30,1986,22.3,3,25,7,28,1.12,0.31,0.08,0.29,,,1,1,,,,,,2016-17
186,Mateo García,ar ARG,FWMF,Las Palmas,19,1996,8,2,8,3,37.5,0.99,0.37,0.25,0.67,,,0,0,,,,,,2016-17
187,Raúl García,es ESP,MF,Athletic Club,30,1986,31.9,10,96,40,41.7,3.01,1.25,0.07,0.18,,,3,3,,,,,,2016-17
188,Raúl García,es ESP,DF,Alavés,27,1989,14.1,0,3,0,0,0.21,0,0,,,,0,0,,,,,,2016-17
189,Samu García,es ESP,MF,Leganés,26,1990,5.9,0,8,1,12.5,1.36,0.17,0,0,,,0,0,,,,,,2016-17
190,Unai García,es ESP,DF,Osasuna,24,1992,20.8,0,9,0,0,0.43,0,0,,,,0,0,,,,,,2016-17
191,Mario Gaspar,es ESP,DF,Villarreal,25,1990,36,0,33,12,36.4,0.92,0.33,0,0,,,0,0,,,,,,2016-17
192,Jon Gaztañaga,es ESP,DFMF,Real Sociedad,25,1991,0.3,0,1,0,0,3.46,0,0,,,,0,0,,,,,,2016-17
193,Carles Gil,es ESP,MF,La Coruña,23,1992,15.6,1,17,6,35.3,1.09,0.38,0.06,0.17,,,0,0,,,,,,2016-17
194,Nacho Gil,es ESP,MF,Valencia,20,1995,0,0,0,0,,0,0,,,,,0,0,,,,,,2016-17
195,Dani Giménez,es ESP,GK,Betis,33,1983,1,0,0,0,,0,0,,,,,0,0,,,,,,2016-17
196,Diego Godín,uy URU,DF,Atlético Madrid,30,1986,30.1,3,29,7,24.1,0.96,0.23,0.1,0.43,,,0,0,,,,,,2016-17
197,André Gomes,pt POR,MF,Barcelona,23,1993,17.7,3,19,7,36.8,1.07,0.4,0.16,0.43,,,0,0,,,,,,2016-17
198,Ibai Gómez,es ESP,MF,Alavés,26,1989,20.2,5,51,21,41.2,2.53,1.04,0.1,0.24,,,0,0,,,,,,2016-17
199,Moi Gómez,es ESP,MF,Sporting Gijón,22,1994,20.7,2,21,6,28.6,1.01,0.29,0.05,0.17,,,1,1,,,,,,2016-17
200,Sergi Gómez,es ESP,DF,Celta Vigo,24,1992,21.2,0,3,1,33.3,0.14,0.05,0,0,,,0,0,,,,,,2016-17
201,Vicente Gómez,es ESP,MF,Las Palmas,27,1988,25.7,2,23,10,43.5,0.9,0.39,0.09,0.2,,,0,0,,,,,,2016-17
202,Adrián González,es ESP,MF,Eibar,28,1988,17,7,43,20,46.5,2.53,1.18,0.05,0.1,,,5,5,,,,,,2016-17
203,Álvaro González,es ESP,DF,Villarreal,26,1990,21,1,7,2,28.6,0.33,0.1,0.14,0.5,,,0,0,,,,,,2016-17
204,Álvaro González,es ESP,DF,Espanyol,26,1990,2,0,2,0,0,1,0,0,,,,0,0,,,,,,2016-17
205,Bruno González,es ESP,DF,Betis,26,1990,14.8,1,3,1,33.3,0.2,0.07,0.33,1,,,0,0,,,,,,2016-17
206,Diego González,es ESP,DF,Sevilla,21,1995,0.4,0,0,0,,0,0,,,,,0,0,,,,,,2016-17
207,Mario González,es ESP,FW,Villarreal,20,1996,0.3,0,0,0,,0,0,,,,,0,0,,,,,,2016-17
208,Mikel González,es ESP,DF,Real Sociedad,30,1985,7.4,0,2,0,0,0.27,0,0,,,,0,0,,,,,,2016-17
209,Esteban Granero,es ESP,MF,Real Sociedad,29,1987,7.7,0,10,3,30,1.29,0.39,0,0,,,0,0,,,,,,2016-17
210,Antoine Griezmann,fr FRA,FW,Atlético Madrid,25,1991,33.9,16,88,41,46.6,2.59,1.21,0.18,0.39,,,0,2,,,,,,2016-17
211,John Guidetti,se SWE,FW,Celta Vigo,24,1992,11.8,4,19,9,47.4,1.61,0.76,0.16,0.33,,,1,1,,,,,,2016-17
212,Guilherme,br BRA,MF,La Coruña,25,1991,25.3,2,29,6,20.7,1.15,0.24,0.07,0.33,,,0,0,,,,,,2016-17
213,Jon Guridi,es ESP,MF,Real Sociedad,21,1995,0.8,0,0,0,,0,0,,,,,0,0,,,,,,2016-17
214,Felipe Gutiérrez,cl CHI,MF,Betis,25,1990,8.4,1,7,2,28.6,0.83,0.24,0.14,0.5,,,0,0,,,,,,2016-17
215,Munir El Haddadi,ma MAR,FWMF,Barcelona,20,1995,0.2,0,0,0,,0,0,,,,,0,0,,,,,,2016-17
216,Munir El Haddadi,ma MAR,FWMF,Valencia,20,1995,22.6,6,49,19,38.8,2.17,0.84,0.12,0.32,,,0,0,,,,,,2016-17
217,Alen Halilović,hr CRO,MFFW,Las Palmas,20,1996,7.2,0,17,7,41.2,2.35,0.97,0,0,,,0,0,,,,,,2016-17
218,Uche Henry Agbo,ng NGA,MF,Granada,20,1995,26.4,0,13,2,15.4,0.49,0.08,0,0,,,0,0,,,,,,2016-17
219,Hernán,es ESP,MF,Las Palmas,25,1990,3.2,0,6,0,0,1.85,0,0,,,,0,0,,,,,,2016-17
220,Héctor Hernández,es ESP,DFMF,Granada,25,1991,10.1,0,3,0,0,0.3,0,0,,,,0,0,,,,,,2016-17
221,Héctor Hernández,es ESP,DF,Real Sociedad,25,1991,2.8,0,3,0,0,1.06,0,0,,,,0,0,,,,,,2016-17
222,Lucas Hernández,fr FRA,DF,Atlético Madrid,20,1996,13.9,0,1,0,0,0.07,0,0,,,,0,0,,,,,,2016-17
223,Luis Hernández,es ESP,DF,Málaga,27,1989,18.6,1,4,3,75,0.21,0.16,0.25,0.33,,,0,0,,,,,,2016-17
224,Pablo Hernández,cl CHI,MF,Celta Vigo,29,1986,21.1,1,13,3,23.1,0.62,0.14,0.08,0.33,,,0,0,,,,,,2016-17
225,Theo Hernández,fr FRA,DF,Alavés,18,1997,30.3,1,26,8,30.8,0.86,0.26,0.04,0.13,,,0,0,,,,,,2016-17
226,Iago Herrerín,es ESP,GK,Leganés,28,1988,20.3,0,0,0,,0,0,,,,,0,0,,,,,,2016-17
227,Andrew Hjulsager,dk DEN,MF,Celta Vigo,21,1995,2.9,1,9,3,33.3,3.12,1.04,0.11,0.33,,,0,0,,,,,,2016-17
228,Martin Hongla,cm CMR,DFMF,Granada,18,1998,8.8,0,4,1,25,0.45,0.11,0,0,,,0,0,,,,,,2016-17
229,Robert Ibáñez,es ESP,MF,Leganés,23,1993,1.9,2,8,3,37.5,4.21,1.58,0.25,0.67,,,0,0,,,,,,2016-17
230,Vicente Iborra,es ESP,MF,Sevilla,28,1988,16.5,7,31,14,45.2,1.88,0.85,0.19,0.43,,,1,1,,,,,,2016-17
231,Asier Illarramendi,es ESP,MF,Real Sociedad,26,1990,33.4,1,19,5,26.3,0.57,0.15,0.05,0.2,,,0,0,,,,,,2016-17
232,Sverrir Ingi Ingason,is ISL,DF,Granada,22,1993,16.4,1,5,1,20,0.31,0.06,0.2,1,,,0,0,,,,,,2016-17
233,Andrés Iniesta,es ESP,MF,Barcelona,32,1984,14.8,0,18,8,44.4,1.21,0.54,0,0,,,0,0,,,,,,2016-17
234,Pablo Insua,es ESP,DF,Leganés,22,1993,21.2,1,7,3,42.9,0.33,0.14,0.14,0.33,,,0,0,,,,,,2016-17
235,Takashi Inui,jp JPN,MF,Eibar,28,1988,23,3,44,20,45.5,1.91,0.87,0.07,0.15,,,0,0,,,,,,2016-17
236,Gorka Iraizoz,es ESP,GK,Athletic Club,35,1981,15.6,0,0,0,,0,0,,,,,0,0,,,,,,2016-17
237,Isco,es ESP,MFFW,Real Madrid,24,1992,18.2,10,32,15,46.9,1.76,0.83,0.31,0.67,,,0,0,,,,,,2016-17
238,Ander Iturraspe,es ESP,MF,Athletic Club,27,1989,12.9,0,4,1,25,0.31,0.08,0,0,,,0,0,,,,,,2016-17
239,Jesé,es ESP,MFFW,Las Palmas,23,1993,12.9,3,33,18,54.5,2.56,1.4,0.06,0.11,,,1,1,,,,,,2016-17
240,Joaquín,es ESP,FWMF,Betis,35,1981,18.6,3,26,9,34.6,1.4,0.48,0.12,0.33,,,0,0,,,,,,2016-17
241,Ola John,nl NED,MFFW,La Coruña,24,1992,3.9,0,8,3,37.5,2.04,0.76,0,0,,,0,0,,,,,,2016-17
242,Jony,es ESP,MF,Málaga,25,1991,13.8,2,31,9,29,2.24,0.65,0.03,0.11,,,1,1,,,,,,2016-17
243,Willian José,br BRA,FW,Real Sociedad,24,1991,22.9,12,70,28,40,3.05,1.22,0.13,0.32,,,3,3,,,,,,2016-17
244,Joselu,es ESP,FW,La Coruña,26,1990,10,5,31,15,48.4,3.1,1.5,0.16,0.33,,,0,0,,,,,,2016-17
245,Jota,es ESP,MF,Eibar,25,1991,2.3,0,3,0,0,1.33,0,0,,,,0,0,,,,,,2016-17
246,Stevan Jovetić,me MNE,FW,Sevilla,26,1989,13.4,6,58,23,39.7,4.33,1.72,0.1,0.26,,,0,1,,,,,,2016-17
247,Jozabed,es ESP,MF,Celta Vigo,25,1991,12.1,2,16,7,43.8,1.32,0.58,0.13,0.29,,,0,0,,,,,,2016-17
248,Juanfran,es ESP,DF,La Coruña,27,1988,32.8,0,24,6,25,0.73,0.18,0,0,,,0,0,,,,,,2016-17
249,Juanfran,es ESP,DF,Atlético Madrid,31,1985,22,0,3,1,33.3,0.14,0.05,0,0,,,0,0,,,,,,2016-17
250,Juankar,es ESP,DFMF,Málaga,26,1990,22.9,2,16,7,43.8,0.7,0.31,0.13,0.29,,,0,0,,,,,,2016-17
251,Juanmi,es ESP,FWMF,Real Sociedad,23,1993,20.1,11,48,20,41.7,2.39,1,0.23,0.55,,,0,0,,,,,,2016-17
252,Juanpi,ve VEN,MFFW,Málaga,22,1994,16.4,2,41,11,26.8,2.51,0.67,0.05,0.18,,,0,0,,,,,,2016-17
253,David Juncà,es ESP,DF,Eibar,22,1993,7.6,0,4,0,0,0.53,0,0,,,,0,0,,,,,,2016-17
254,Gaël Kakuta,cd COD,MF,La Coruña,25,1991,6,2,11,3,27.3,1.84,0.5,0.18,0.67,,,0,0,,,,,,2016-17
255,Carlos Kameni,cm CMR,GK,Málaga,32,1984,35,0,0,0,,0,0,,,,,0,0,,,,,,2016-17
256,Aleksandar Katai,rs SRB,MFFW,Alavés,25,1991,8.6,3,22,7,31.8,2.55,0.81,0.14,0.43,,,0,0,,,,,,2016-17
257,Keko,es ESP,MF,Málaga,24,1991,11.7,0,18,4,22.2,1.54,0.34,0,0,,,0,0,,,,,,2016-17
258,Kike,es ESP,FW,Eibar,26,1989,17,7,27,19,70.4,1.59,1.12,0.26,0.37,,,0,0,,,,,,2016-17
259,Hiroshi Kiyotake,jp JPN,MFFW,Sevilla,26,1989,3.2,1,2,1,50,0.63,0.32,0.5,1,,,0,0,,,,,,2016-17
260,Kenan Kodro,ba BIH,FW,Osasuna,22,1993,16.3,7,39,15,38.5,2.39,0.92,0.18,0.47,,,0,0,,,,,,2016-17
261,Koke,es ESP,MF,Atlético Madrid,24,1992,35.2,4,27,10,37,0.77,0.28,0.15,0.4,,,0,0,,,,,,2016-17
262,Timothée Kolodziejczak,fr FRA,DF,Sevilla,24,1991,3.7,0,3,0,0,0.82,0,0,,,,0,0,,,,,,2016-17
263,Bakary Koné,bf BFA,DF,Málaga,28,1988,6.7,0,1,0,0,0.15,0,0,,,,0,0,,,,,,2016-17
264,Mamadou Koné,ci CIV,FW,Leganés,24,1991,1.9,0,4,1,25,2.08,0.52,0,0,,,0,0,,,,,,2016-17
265,Panagiotis Kone,gr GRE,MF,Granada,29,1987,0.5,0,0,0,,0,0,,,,,0,0,,,,,,2016-17
266,Mateo Kovačić,hr CRO,MF,Real Madrid,22,1994,19.8,1,14,5,35.7,0.71,0.25,0.07,0.2,,,0,0,,,,,,2016-17
267,Matías Kranevitter,ar ARG,MF,Sevilla,23,1993,14.3,0,3,0,0,0.21,0,0,,,,0,0,,,,,,2016-17
268,Artem Kravets,ua UKR,FW,Granada,27,1989,15.3,5,40,13,32.5,2.62,0.85,0.13,0.38,,,0,0,,,,,,2016-17
269,Rene Krhin,si SVN,MF,Granada,26,1990,10.4,0,3,1,33.3,0.29,0.1,0,0,,,0,0,,,,,,2016-17
270,Michael Krohn-Dehli,dk DEN,MFFW,Sevilla,33,1983,1.9,0,3,0,0,1.59,0,0,,,,0,0,,,,,,2016-17
271,Toni Kroos,de GER,MF,Real Madrid,26,1990,27.7,3,33,12,36.4,1.19,0.43,0.09,0.25,,,0,0,,,,,,2016-17
272,Nenad Krstičić,rs SRB,MF,Alavés,26,1990,8.3,2,3,2,66.7,0.36,0.24,0.67,1,,,0,0,,,,,,2016-17
273,Zdravko Kuzmanović,rs SRB,MF,Málaga,28,1987,2.4,0,4,0,0,1.68,0,0,,,,0,0,,,,,,2016-17
274,Víctor Laguardia,es ESP,DF,Alavés,26,1989,23.9,2,10,3,30,0.42,0.13,0.2,0.67,,,0,0,,,,,,2016-17
275,Aymeric Laporte,es ESP,DF,Athletic Club,22,1994,31.8,2,17,6,35.3,0.53,0.19,0.12,0.33,,,0,0,,,,,,2016-17
276,Miguel de las Cuevas,es ESP,MF,Osasuna,30,1986,20,0,22,6,27.3,1.1,0.3,0,0,,,0,0,,,,,,2016-17
277,Toni Lato,es ESP,DF,Valencia,18,1997,5.4,0,0,0,,0,0,,,,,0,0,,,,,,2016-17
278,Laure,es ESP,DF,La Coruña,31,1985,4.7,0,0,0,,0,0,,,,,0,0,,,,,,2016-17
279,Florian Lejeune,fr FRA,DF,Eibar,25,1991,33,1,28,11,39.3,0.85,0.33,0.04,0.09,,,0,0,,,,,,2016-17
280,Iñigo Lekue,es ESP,MFDF,Athletic Club,23,1993,17.5,2,19,5,26.3,1.09,0.29,0.11,0.4,,,0,0,,,,,,2016-17
281,Álvaro Lemos,es ESP,DFMF,Celta Vigo,23,1993,4.9,1,3,1,33.3,0.62,0.21,0.33,1,,,0,0,,,,,,2016-17
282,Mauricio Lemos,uy URU,DF,Las Palmas,20,1995,20.6,5,19,10,52.6,0.92,0.49,0.26,0.5,,,0,0,,,,,,2016-17
283,Clément Lenglet,fr FRA,DF,Sevilla,21,1995,15.1,0,1,1,100,0.07,0.07,0,0,,,0,0,,,,,,2016-17
284,Pedro León,es ESP,MF,Eibar,29,1986,33.4,10,85,38,44.7,2.55,1.14,0.11,0.24,,,1,3,,,,,,2016-17
285,Sergio León,es ESP,FW,Osasuna,27,1989,26.6,10,72,33,45.8,2.71,1.24,0.13,0.27,,,1,1,,,,,,2016-17
286,Lillo,es ESP,DF,Sporting Gijón,27,1989,23.7,0,5,2,40,0.21,0.08,0,0,,,0,0,,,,,,2016-17
287,Marko Livaja,hr CRO,FW,Las Palmas,22,1993,16,5,26,16,61.5,1.62,1,0.19,0.31,,,0,0,,,,,,2016-17
288,Raúl Lizoain,es ESP,GK,Las Palmas,25,1991,13,0,0,0,,0,0,,,,,0,0,,,,,,2016-17
289,Diego Llorente,es ESP,DFMF,Málaga,22,1993,22.5,2,11,5,45.5,0.49,0.22,0.18,0.4,,,0,0,,,,,,2016-17
290,Marcos Llorente,es ESP,MF,Alavés,21,1995,31.2,0,14,1,7.1,0.45,0.03,0,0,,,0,0,,,,,,2016-17
291,Raoul Loé,cm CMR,MF,Osasuna,27,1989,6.3,0,5,3,60,0.79,0.47,0,0,,,0,0,,,,,,2016-17
292,David Lombán,es ESP,DF,Granada,29,1987,20.5,2,10,2,20,0.49,0.1,0.2,1,,,0,0,,,,,,2016-17
293,Hélder Lopes,pt POR,DF,Las Palmas,27,1989,13.6,0,6,0,0,0.44,0,0,,,,0,0,,,,,,2016-17
294,Adrián López,es ESP,FWMF,Villarreal,28,1988,7.5,2,10,4,40,1.33,0.53,0.2,0.5,,,0,0,,,,,,2016-17
295,David López,es ESP,DFMF,Espanyol,26,1989,36,3,17,10,58.8,0.47,0.28,0.18,0.3,,,0,0,,,,,,2016-17
296,Diego López,es ESP,GK,Espanyol,34,1981,34.6,0,0,0,,0,0,,,,,0,0,,,,,,2016-17
297,Isma López,es ESP,DFMF,Sporting Gijón,26,1990,19.2,0,12,3,25,0.62,0.16,0,0,,,0,1,,,,,,2016-17
298,Javi López,es ESP,DF,Espanyol,30,1986,16.9,0,1,0,0,0.06,0,0,,,,0,0,,,,,,2016-17
299,Unai López,es ESP,MF,Leganés,20,1995,13,2,12,6,50,0.93,0.46,0.17,0.33,,,0,0,,,,,,2016-17
300,Alberto Lora,es ESP,DF,Sporting Gijón,29,1987,4.2,0,3,0,0,0.71,0,0,,,,0,0,,,,,,2016-17
301,Luciano,br BRA,FW,Leganés,23,1993,13.1,4,25,8,32,1.91,0.61,0.12,0.38,,,1,1,,,,,,2016-17
302,Filipe Luís,br BRA,DF,Atlético Madrid,30,1985,33.4,3,25,10,40,0.75,0.3,0.12,0.3,,,0,0,,,,,,2016-17
303,José Luis Gayà,es ESP,DF,Valencia,21,1995,23.2,1,14,8,57.1,0.6,0.34,0.07,0.13,,,0,0,,,,,,2016-17
304,Luisinho,pt POR,DFMF,La Coruña,31,1985,21.2,0,12,0,0,0.57,0,0,,,,0,0,,,,,,2016-17
305,Antonio Luna,es ESP,DF,Eibar,25,1991,23.5,1,3,1,33.3,0.13,0.04,0.33,1,,,0,0,,,,,,2016-17
306,Germán Lux,ar ARG,GK,La Coruña,34,1982,24.5,0,0,0,,0,0,,,,,0,0,,,,,,2016-17
307,Darwin Machís,ve VEN,MFFW,Leganés,23,1993,11.8,1,36,13,36.1,3.06,1.11,0.03,0.08,,,0,0,,,,,,2016-17
308,Aly Mallé,ml MLI,MFFW,Granada,18,1998,5.6,0,6,3,50,1.06,0.53,0,0,,,0,0,,,,,,2016-17
309,Hugo Mallo,es ESP,DF,Celta Vigo,25,1991,22.1,2,13,5,38.5,0.59,0.23,0.15,0.4,,,0,0,,,,,,2016-17
310,Aïssa Mandi,dz ALG,DF,Betis,24,1991,24.6,2,13,7,53.8,0.53,0.28,0.15,0.29,,,0,0,,,,,,2016-17
311,Eliaquim Mangala,fr FRA,DF,Valencia,25,1991,29.4,2,10,6,60,0.34,0.2,0.2,0.33,,,0,0,,,,,,2016-17
312,Martín Mantovani,ar ARG,DF,Leganés,32,1984,30,1,15,4,26.7,0.5,0.13,0.07,0.25,,,0,0,,,,,,2016-17
313,José Manuel Jurado,es ESP,MF,Espanyol,30,1986,27.3,3,35,12,34.3,1.28,0.44,0.09,0.25,,,0,0,,,,,,2016-17
314,Marcelo,br BRA,DF,Real Madrid,28,1988,25.3,2,25,4,16,0.99,0.16,0.08,0.5,,,0,0,,,,,,2016-17
315,Óscar de Marcos,es ESP,DF,Athletic Club,27,1989,23.9,1,10,3,30,0.42,0.13,0.1,0.33,,,0,0,,,,,,2016-17
316,José María Giménez,uy URU,DFMF,Atlético Madrid,21,1995,11.3,0,13,6,46.2,1.15,0.53,0,0,,,0,0,,,,,,2016-17
317,Mariano,do DOM,FW,Real Madrid,22,1993,1.4,1,5,1,20,3.63,0.73,0.2,1,,,0,0,,,,,,2016-17
318,Mariano,br BRA,DFMF,Sevilla,30,1986,29.4,0,9,3,33.3,0.31,0.1,0,0,,,0,0,,,,,,2016-17
319,Adrián Marín,es ESP,DF,Leganés,19,1997,10.1,0,7,3,42.9,0.69,0.3,0,0,,,0,0,,,,,,2016-17
320,Diego Mariño,es ESP,GK,Sporting Gijón,26,1990,2,0,0,0,,0,0,,,,,0,0,,,,,,2016-17
321,Marlon,br BRA,DF,Barcelona,20,1995,2,0,0,0,,0,0,,,,,0,0,,,,,,2016-17
322,Iván Márquez,es ESP,DF,Osasuna,22,1994,4,0,0,0,,0,0,,,,,0,0,,,,,,2016-17
323,Javi Márquez,es ESP,MF,Granada,30,1986,4.4,0,11,2,18.2,2.48,0.45,0,0,,,0,0,,,,,,2016-17
324,Aarón Martín,es ESP,DF,Espanyol,19,1997,28.7,0,3,1,33.3,0.1,0.03,0,0,,,0,0,,,,,,2016-17
325,Alberto Martín,es ESP,MF,Leganés,27,1989,13.2,0,4,0,0,0.3,0,0,,,,0,0,,,,,,2016-17
326,Jonas Martin,fr FRA,MF,Betis,26,1990,12.8,2,9,5,55.6,0.7,0.39,0.22,0.4,,,0,0,,,,,,2016-17
327,Álex Martínez,es ESP,DF,Betis,25,1990,10.7,0,8,3,37.5,0.74,0.28,0,0,,,0,0,,,,,,2016-17
328,Carlos Martínez,es ESP,DF,Real Sociedad,30,1986,9.7,0,1,1,100,0.1,0.1,0,0,,,0,0,,,,,,2016-17
329,Iñigo Martínez,es ESP,DF,Real Sociedad,25,1991,33.3,3,41,13,31.7,1.23,0.39,0.07,0.23,,,0,0,,,,,,2016-17
330,Luís Martins,pt POR,DF,Granada,24,1992,0.8,0,0,0,,0,0,,,,,0,0,,,,,,2016-17
331,Javier Mascherano,ar ARG,DF,Barcelona,32,1984,21.3,1,11,2,18.2,0.52,0.09,0,0,,,1,1,,,,,,2016-17
332,Jérémy Mathieu,fr FRA,DF,Barcelona,32,1983,11.5,1,5,1,20,0.43,0.09,0.2,1,,,0,0,,,,,,2016-17
333,Carl Medjani,dz ALG,DF,Leganés,31,1985,6.6,0,3,0,0,0.45,0,0,,,,0,0,,,,,,2016-17
334,Álvaro Medrán,es ESP,MF,Valencia,22,1994,10.6,2,13,4,30.8,1.23,0.38,0.15,0.5,,,0,0,,,,,,2016-17
335,Óscar Melendo,es ESP,MF,Espanyol,18,1997,3.4,0,1,0,0,0.29,0,0,,,,0,0,,,,,,2016-17
336,Tiago Mendes,pt POR,MF,Atlético Madrid,35,1981,5,1,5,2,40,1,0.4,0.2,0.5,,,0,0,,,,,,2016-17
337,Édgar Méndez,es ESP,MFFW,Alavés,26,1990,17.9,4,43,16,37.2,2.4,0.89,0.07,0.19,,,1,1,,,,,,2016-17
338,Gabriel Mercado,ar ARG,DF,Sevilla,29,1987,24.3,3,13,6,46.2,0.54,0.25,0.23,0.5,,,0,0,,,,,,2016-17
339,Jorge Meré,es ESP,DF,Sporting Gijón,19,1997,30.8,0,8,1,12.5,0.26,0.03,0,0,,,0,0,,,,,,2016-17
340,Fran Mérida,es ESP,MF,Osasuna,26,1990,9,1,16,4,25,1.77,0.44,0.06,0.25,,,0,0,,,,,,2016-17
341,Sabin Merino,es ESP,FWMF,Athletic Club,24,1992,4.9,1,17,4,23.5,3.48,0.82,0.06,0.25,,,0,0,,,,,,2016-17
342,Roque Mesa,es ESP,MF,Las Palmas,27,1989,33.7,1,23,8,34.8,0.68,0.24,0.04,0.13,,,0,0,,,,,,2016-17
343,Lionel Messi,ar ARG,FW,Barcelona,29,1987,31.4,37,179,77,43,5.69,2.45,0.17,0.4,,,6,7,,,,,,2016-17
344,Michel,br BRA,DF,Las Palmas,26,1990,23.2,0,10,0,0,0.43,0,0,,,,0,0,,,,,,2016-17
345,Santi Mina,es ESP,FWMF,Valencia,20,1995,15.7,6,33,15,45.5,2.11,0.96,0.18,0.4,,,0,0,,,,,,2016-17
346,Rafa Mir,es ESP,FW,Valencia,19,1997,0.1,0,1,0,0,12.86,0,0,,,,0,0,,,,,,2016-17
347,Luka Modrić,hr CRO,MF,Real Madrid,30,1985,21,1,20,10,50,0.95,0.48,0.05,0.1,,,0,0,,,,,,2016-17
348,Momo,es ESP,MFFW,Las Palmas,34,1982,13.8,3,12,5,41.7,0.87,0.36,0.17,0.4,,,1,1,,,,,,2016-17
349,Ángel Montoro,es ESP,MF,Las Palmas,28,1988,12.3,0,4,1,25,0.32,0.08,0,0,,,0,0,,,,,,2016-17
350,Martín Montoya,es ESP,DF,Valencia,25,1991,24.7,2,11,4,36.4,0.45,0.16,0.18,0.5,,,0,0,,,,,,2016-17
351,Walter Montoya,ar ARG,FW,Sevilla,23,1993,1.2,0,2,0,0,1.62,0,0,,,,0,0,,,,,,2016-17
352,Erik Morán,es ESP,MF,Leganés,25,1991,10.6,0,4,1,25,0.38,0.09,0,0,,,0,0,,,,,,2016-17
353,Álvaro Morata,es ESP,FW,Real Madrid,23,1992,14.8,15,54,30,55.6,3.64,2.02,0.28,0.5,,,0,0,,,,,,2016-17
354,Gerard Moreno,es ESP,FW,Espanyol,24,1992,36.4,13,82,33,40.2,2.25,0.91,0.16,0.39,,,0,1,,,,,,2016-17
355,Marlos Moreno,co COL,MFFW,La Coruña,19,1996,8.8,0,24,5,20.8,2.72,0.57,0,0,,,0,0,,,,,,2016-17
356,Pedro Mosquera,es ESP,MF,La Coruña,28,1988,17.4,3,10,4,40,0.58,0.23,0.3,0.75,,,0,0,,,,,,2016-17
357,Iker Muniain,es ESP,MF,Athletic Club,23,1992,26.7,7,41,18,43.9,1.53,0.67,0.17,0.39,,,0,0,,,,,,2016-17
358,Luis Muñoz,es ESP,DF,Málaga,19,1997,4.2,0,1,0,0,0.24,0,0,,,,0,0,,,,,,2016-17
359,Mateo Musacchio,ar ARG,DF,Villarreal,25,1990,22.9,0,8,0,0,0.35,0,0,,,,0,0,,,,,,2016-17
360,Charly Musonda Jr.,be BEL,MF,Betis,19,1996,3.2,0,6,2,33.3,1.9,0.63,0,0,,,0,0,,,,,,2016-17
361,Shkodran Mustafi,de GER,DF,Valencia,24,1992,0.5,0,1,0,0,2,0,0,,,,0,0,,,,,,2016-17
362,Alfred N'Diaye,sn SEN,MF,Villarreal,26,1990,1.3,0,1,0,0,0.78,0,0,,,,0,0,,,,,,2016-17
363,Nacho,es ESP,DF,Real Madrid,26,1990,25.6,2,8,5,62.5,0.31,0.2,0.25,0.4,,,0,0,,,,,,2016-17
364,Matías Nahuel,es ESP,FWMF,Betis,19,1996,1.7,0,1,0,0,0.58,0,0,,,,0,0,,,,,,2016-17
365,Nani,pt POR,MFFW,Valencia,29,1986,20.7,5,68,18,26.5,3.28,0.87,0.06,0.22,,,1,1,,,,,,2016-17
366,Nano,es ESP,FW,Eibar,21,1995,1.8,1,7,3,42.9,3.91,1.68,0.14,0.33,,,0,0,,,,,,2016-17
367,Samir Nasri,fr FRA,MFFW,Sevilla,29,1987,20.4,2,25,11,44,1.22,0.54,0.08,0.18,,,0,1,,,,,,2016-17
368,Fernando Navarro,es ESP,DF,La Coruña,34,1982,22.8,0,4,0,0,0.18,0,0,,,,0,0,,,,,,2016-17
369,Marc Navarro,es ESP,DF,Espanyol,21,1995,8.8,2,16,3,18.8,1.83,0.34,0.13,0.67,,,0,0,,,,,,2016-17
